label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
N,0.6499970555305481,0.48834526538848877,-2.6844014655580395e-07,0.6023297309875488,0.4597240388393402,-0.005557284690439701,0.5802028179168701,0.4121020436286926,-0.01202393602579832,0.5969411730766296,0.36504286527633667,-0.022265154868364334,0.6179863214492798,0.32754772901535034,-0.031652871519327164,0.5832143425941467,0.37270137667655945,0.007271843031048775,0.5677655935287476,0.3356948792934418,-0.016863377764821053,0.5683696269989014,0.36107778549194336,-0.034916166216135025,0.5735231637954712,0.39451271295547485,-0.04261159524321556,0.6079478859901428,0.3606865704059601,-0.00046397949336096644,0.5894896388053894,0.31491976976394653,-0.02534281276166439,0.5880115032196045,0.3505162000656128,-0.037735093384981155,0.592173159122467,0.3920896053314209,-0.03853318840265274,0.6358774900436401,0.35730069875717163,-0.011544023640453815,0.6216406226158142,0.3353019654750824,-0.03524059057235718,0.6185910701751709,0.38799789547920227,-0.03531047701835632,0.6177661418914795,0.4311036169528961,-0.026758862659335136,0.6653587222099304,0.36186733841896057,-0.023369811475276947,0.6481671929359436,0.343351274728775,-0.034889426082372665,0.6431160569190979,0.3815613389015198,-0.027759408578276634,0.6412656307220459,0.41483384370803833,-0.017757311463356018
N,0.648515522480011,0.4887581765651703,-2.8055089273948397e-07,0.600102424621582,0.45873966813087463,-0.0053345561027526855,0.5774074792861938,0.4111129343509674,-0.01180474366992712,0.5943289995193481,0.3637055456638336,-0.022264858707785606,0.615810751914978,0.3255949020385742,-0.0318559855222702,0.5810736417770386,0.37168657779693604,0.007731164805591106,0.565487802028656,0.3324376046657562,-0.01713152788579464,0.5656008124351501,0.35858631134033203,-0.03539512678980827,0.570465624332428,0.39274731278419495,-0.04303043335676193,0.6062842011451721,0.35982391238212585,-0.00036215438740327954,0.5879345536231995,0.31199657917022705,-0.026353133842349052,0.5866845846176147,0.3496064841747284,-0.038694828748703,0.5914369225502014,0.39229679107666016,-0.038977596908807755,0.63481605052948,0.3565504252910614,-0.011908170767128468,0.6202647089958191,0.3337962329387665,-0.03648025542497635,0.6173396110534668,0.38817232847213745,-0.03610867261886597,0.6169230341911316,0.431927889585495,-0.026804126799106598,0.6652308106422424,0.36109548807144165,-0.024194592610001564,0.6479887366294861,0.3403621315956116,-0.03597442805767059,0.642629861831665,0.3791663944721222,-0.028417179360985756,0.640570878982544,0.4130859673023224,-0.017889589071273804
N,0.6470729112625122,0.48990964889526367,-2.80062039337281e-07,0.5990005135536194,0.45988166332244873,-0.005625832825899124,0.5762431621551514,0.4123893976211548,-0.012412928976118565,0.5933247208595276,0.36504465341567993,-0.023169508203864098,0.6148675680160522,0.32661697268486023,-0.03308930993080139,0.5797167420387268,0.37218376994132996,0.006723864935338497,0.563659131526947,0.33357855677604675,-0.018575020134449005,0.5638570785522461,0.3599051833152771,-0.037065282464027405,0.5690093040466309,0.3941928744316101,-0.04482924938201904,0.6051087975502014,0.3603525161743164,-0.0014373669400811195,0.5866338610649109,0.31225836277008057,-0.0277082622051239,0.58542400598526,0.3500358462333679,-0.03998741880059242,0.5902555584907532,0.39303332567214966,-0.040258750319480896,0.6339079737663269,0.3574563264846802,-0.013043052516877651,0.6188926696777344,0.3336430490016937,-0.03768669441342354,0.6162577271461487,0.38800308108329773,-0.03699691221117973,0.6162067651748657,0.43171024322509766,-0.02754810079932213,0.6646246910095215,0.3626294434070587,-0.025441328063607216,0.6473068594932556,0.34094667434692383,-0.037250593304634094,0.6419256925582886,0.37933245301246643,-0.02953391522169113,0.6401035189628601,0.4128984808921814,-0.01893857680261135
N,0.6452831625938416,0.48971810936927795,-2.859890457784786e-07,0.5975508689880371,0.4607526659965515,-0.005268089007586241,0.574985146522522,0.4137313961982727,-0.011687827296555042,0.591525137424469,0.3673316240310669,-0.021989353001117706,0.6129844784736633,0.3298991322517395,-0.031522851437330246,0.579439103603363,0.37366485595703125,0.006776466965675354,0.562980592250824,0.3369942307472229,-0.017722569406032562,0.563412070274353,0.36334463953971863,-0.03564302250742912,0.5687623620033264,0.3972114622592926,-0.043178606778383255,0.6042184233665466,0.3616695702075958,-0.001275832997635007,0.5850390791893005,0.31559261679649353,-0.02660934068262577,0.5838397741317749,0.35253244638442993,-0.0387505367398262,0.5887240171432495,0.39462757110595703,-0.03923018276691437,0.6326871514320374,0.3585379123687744,-0.012620814144611359,0.617371678352356,0.3363270163536072,-0.03661411628127098,0.6144895553588867,0.38982701301574707,-0.03631449118256569,0.6141422390937805,0.4327629804611206,-0.02742987498641014,0.6632583141326904,0.36362093687057495,-0.024679752066731453,0.6454190015792847,0.3437093496322632,-0.03631443530321121,0.6401948928833008,0.3819462060928345,-0.028976023197174072,0.6386194229125977,0.4149568974971771,-0.018797336146235466
N,0.6462786197662354,0.48991769552230835,-2.900090692037338e-07,0.5985012054443359,0.46051621437072754,-0.0054135629907250404,0.5753577351570129,0.414064884185791,-0.01194828376173973,0.5912982821464539,0.3669685125350952,-0.02236950770020485,0.6132188439369202,0.32913708686828613,-0.0319567508995533,0.5797764658927917,0.37360575795173645,0.006732211913913488,0.5636403560638428,0.336495965719223,-0.01812361367046833,0.5637866854667664,0.36299335956573486,-0.03619128465652466,0.5686591267585754,0.39686527848243713,-0.04382173717021942,0.6046479940414429,0.3613705337047577,-0.0014794429298490286,0.5852499604225159,0.31407439708709717,-0.027512529864907265,0.5841506719589233,0.3516359031200409,-0.03964797034859657,0.589295506477356,0.39406734704971313,-0.03985697031021118,0.6334248781204224,0.35802456736564636,-0.013003182597458363,0.6176605820655823,0.3357691466808319,-0.03760379180312157,0.6149691343307495,0.3898812532424927,-0.03686535358428955,0.614916980266571,0.43284839391708374,-0.027397148311138153,0.6644318103790283,0.3631279468536377,-0.025268783792853355,0.6463865041732788,0.3425898253917694,-0.03695317357778549,0.640855610370636,0.3810770809650421,-0.029091959819197655,0.6391421556472778,0.4142392873764038,-0.01843375340104103
N,0.650404155254364,0.48844480514526367,-2.814694539665652e-07,0.601386308670044,0.4581142067909241,-0.005395318381488323,0.5778037309646606,0.41163399815559387,-0.011797644197940826,0.5947002172470093,0.36352550983428955,-0.022351644933223724,0.6165881752967834,0.3244885206222534,-0.03201717138290405,0.5815211534500122,0.37106946110725403,0.009026109240949154,0.565741240978241,0.3311425447463989,-0.01605796255171299,0.5662387609481812,0.3574622869491577,-0.03470388054847717,0.5715555548667908,0.39204567670822144,-0.04258177801966667,0.6068615913391113,0.35897505283355713,0.0008646876085549593,0.5888482928276062,0.3105468153953552,-0.02550041303038597,0.5876991152763367,0.34796708822250366,-0.0383899062871933,0.592499315738678,0.3905598223209381,-0.038921862840652466,0.6357067823410034,0.3553752899169922,-0.010859261266887188,0.6210630536079407,0.33092233538627625,-0.0357503816485405,0.6187757253646851,0.38522082567214966,-0.03547064587473869,0.6188531517982483,0.4286803603172302,-0.02606372907757759,0.666843593120575,0.359818696975708,-0.02336834743618965,0.6498477458953857,0.3373187184333801,-0.03537656366825104,0.6447893977165222,0.3759463429450989,-0.027796205133199692,0.64301997423172,0.4096156060695648,-0.01710466481745243
N,0.6612808704376221,0.4849226474761963,-2.991905034832598e-07,0.6102423071861267,0.4520277678966522,-0.006173693574965,0.5872174501419067,0.4012259244918823,-0.013412406668066978,0.6060090065002441,0.3518504500389099,-0.024896346032619476,0.629058837890625,0.31239235401153564,-0.035406384617090225,0.5906206369400024,0.3584745228290558,0.0074728550389409065,0.5744071006774902,0.31503793597221375,-0.019720587879419327,0.5749067068099976,0.34483686089515686,-0.039413370192050934,0.5795580744743347,0.3822128176689148,-0.04743736982345581,0.6181588768959045,0.3474119007587433,-0.0011043305275961757,0.5999850034713745,0.2954699397087097,-0.029810035601258278,0.5974358320236206,0.33534902334213257,-0.04393693059682846,0.6002107858657837,0.38007456064224243,-0.04464685916900635,0.6488596796989441,0.34447070956230164,-0.013325722888112068,0.6351664662361145,0.3187253177165985,-0.040409307926893234,0.6311286687850952,0.37627217173576355,-0.04090852662920952,0.6291708946228027,0.4217086136341095,-0.0312749482691288,0.6811704039573669,0.3493090569972992,-0.026292311027646065,0.6644788384437561,0.3255316913127899,-0.03912372142076492,0.6590690016746521,0.36673489212989807,-0.031331367790699005,0.6571228504180908,0.40217119455337524,-0.020095080137252808
N,0.6655044555664062,0.48415935039520264,-3.261819472299976e-07,0.613776445388794,0.45119786262512207,-0.0075223250314593315,0.5907725691795349,0.397081196308136,-0.014646045863628387,0.6093229651451111,0.34611138701438904,-0.02560531720519066,0.6323197484016418,0.3057527542114258,-0.035335082560777664,0.5945191979408264,0.35252758860588074,0.006347717251628637,0.5787289142608643,0.3069039583206177,-0.020831923931837082,0.5783281326293945,0.34117066860198975,-0.039930328726768494,0.582003653049469,0.3820144832134247,-0.047363538295030594,0.6220037937164307,0.34119096398353577,-0.0014240369200706482,0.6036050319671631,0.2881392538547516,-0.029910460114479065,0.6005531549453735,0.33165618777275085,-0.04301588609814644,0.6036560535430908,0.37850216031074524,-0.04274756833910942,0.6530259847640991,0.3393186628818512,-0.012944694608449936,0.6392185091972351,0.31020796298980713,-0.040098611265420914,0.6358683705329895,0.3695971965789795,-0.03949706256389618,0.6357290148735046,0.4160059988498688,-0.0289393812417984,0.6852099895477295,0.346684992313385,-0.025332067161798477,0.6698544025421143,0.32299113273620605,-0.038803841918706894,0.6646555662155151,0.36529022455215454,-0.030993781983852386,0.6639810800552368,0.39982226490974426,-0.019439302384853363
N,0.665459394454956,0.4861915707588196,-3.232962910715287e-07,0.6134215593338013,0.45364415645599365,-0.007876846008002758,0.5896714925765991,0.3982977569103241,-0.01542484387755394,0.6087026596069336,0.34684455394744873,-0.026739241555333138,0.6319459676742554,0.3061276972293854,-0.0367545410990715,0.5920649766921997,0.3529386520385742,0.005253451876342297,0.5759690999984741,0.3083326518535614,-0.02257714234292507,0.5772325992584229,0.3428417444229126,-0.04184664413332939,0.582594096660614,0.3829386532306671,-0.049359358847141266,0.6203840970993042,0.3410089910030365,-0.0026646817568689585,0.6015609502792358,0.2884986698627472,-0.03201385959982872,0.5996224880218506,0.3325998783111572,-0.0451933778822422,0.6035559177398682,0.37943506240844727,-0.044786639511585236,0.6519495248794556,0.338663786649704,-0.014407112263143063,0.6383288502693176,0.3121422231197357,-0.042202796787023544,0.6351320743560791,0.3727160096168518,-0.041718218475580215,0.6346108317375183,0.4191877245903015,-0.031125636771321297,0.6845506429672241,0.34525591135025024,-0.027031227946281433,0.6683784127235413,0.32396623492240906,-0.04052676260471344,0.6638640761375427,0.36724862456321716,-0.03261074423789978,0.6636290550231934,0.4014330506324768,-0.02102256380021572
N,0.659686267375946,0.4899665117263794,-3.2545068506806274e-07,0.6076475381851196,0.4581122100353241,-0.006951053626835346,0.5827869176864624,0.40504756569862366,-0.014499809592962265,0.6009691953659058,0.3532233238220215,-0.02612123265862465,0.6246959567070007,0.3120920658111572,-0.03654482960700989,0.5857282280921936,0.358381062746048,0.006286466494202614,0.5678207874298096,0.31545698642730713,-0.021805785596370697,0.5693588256835938,0.3483346700668335,-0.04190472513437271,0.574942409992218,0.3873240053653717,-0.05013350397348404,0.6144905686378479,0.34639644622802734,-0.0024830952752381563,0.5947099328041077,0.2950490713119507,-0.032559651881456375,0.592766284942627,0.3388251066207886,-0.04658369719982147,0.5961043834686279,0.3860985338687897,-0.0467548631131649,0.6466953158378601,0.34368014335632324,-0.014972282573580742,0.6310806274414062,0.32066673040390015,-0.043045029044151306,0.6282246708869934,0.382032185792923,-0.04251702129840851,0.6269925236701965,0.42893967032432556,-0.031919192522764206,0.6805808544158936,0.3495085835456848,-0.028296517208218575,0.661858081817627,0.328988641500473,-0.04132191464304924,0.656371533870697,0.37300097942352295,-0.03249064087867737,0.6547316908836365,0.4086913764476776,-0.020399345085024834
N,0.6616623401641846,0.49000412225723267,-3.2360915724893857e-07,0.6102985143661499,0.4557086229324341,-0.006918834988027811,0.5872453451156616,0.4016861021518707,-0.014320576563477516,0.6066172122955322,0.3509371876716614,-0.025847719982266426,0.6304054856300354,0.3107694387435913,-0.03617249056696892,0.5903300642967224,0.3591614067554474,0.00674170209094882,0.5736647248268127,0.31385448575019836,-0.021191373467445374,0.5749666690826416,0.34735822677612305,-0.04097205772995949,0.5800828337669373,0.3867861032485962,-0.04891929402947426,0.6182878017425537,0.34752169251441956,-0.0017285458743572235,0.5990607738494873,0.29407453536987305,-0.03162209317088127,0.5969324707984924,0.33723199367523193,-0.04578867554664612,0.5999096035957336,0.38371798396110535,-0.04601002112030983,0.6499371528625488,0.3442809283733368,-0.01394285261631012,0.6353769302368164,0.3184337913990021,-0.041834648698568344,0.6315577626228333,0.3788451552391052,-0.04188290238380432,0.6295586824417114,0.4250815808773041,-0.031633906066417694,0.683268129825592,0.34920334815979004,-0.02696950174868107,0.6657558679580688,0.3284858763217926,-0.03976365178823471,0.6600409746170044,0.3720884919166565,-0.03158225491642952,0.6582581996917725,0.40676119923591614,-0.020005596801638603
N,0.6764339208602905,0.4789681136608124,-3.0644451953776297e-07,0.6267863512039185,0.4446485936641693,-0.00912591814994812,0.6053705811500549,0.3880457580089569,-0.015912039205431938,0.6234325170516968,0.33875393867492676,-0.02618388459086418,0.6456023454666138,0.30162525177001953,-0.034941669553518295,0.609602689743042,0.343813419342041,0.0061969761736691,0.5963081121444702,0.29794061183929443,-0.020706545561552048,0.5952821969985962,0.33310672640800476,-0.03941402956843376,0.5977462530136108,0.37418749928474426,-0.04642612487077713,0.6372354626655579,0.33255624771118164,-0.00018396013183519244,0.621349573135376,0.28077203035354614,-0.02785484679043293,0.6163793802261353,0.3248157501220703,-0.04065404832363129,0.6188604831695557,0.37080851197242737,-0.040162764489650726,0.6675021052360535,0.3320108652114868,-0.010572666302323341,0.654688835144043,0.3056555390357971,-0.03686761111021042,0.647615373134613,0.363683819770813,-0.037410907447338104,0.6465397477149963,0.40891724824905396,-0.02775394544005394,0.6971245408058167,0.34106239676475525,-0.022008348256349564,0.6829764246940613,0.32273781299591064,-0.03502615541219711,0.6752166152000427,0.3610001504421234,-0.028811249881982803,0.6740050911903381,0.3913808763027191,-0.018379338085651398
N,0.6784108877182007,0.47532638907432556,-2.9041029847576283e-07,0.6295879483222961,0.44160109758377075,-0.007436491083353758,0.6080343723297119,0.38757646083831787,-0.013458099216222763,0.6250455975532532,0.33764126896858215,-0.02331731468439102,0.6464123129844666,0.29913169145584106,-0.03185885399580002,0.6090253591537476,0.3477291464805603,0.008561981841921806,0.5963430404663086,0.3007044196128845,-0.017051026225090027,0.5959339737892151,0.3322014808654785,-0.03531477600336075,0.598608136177063,0.371574342250824,-0.042336490005254745,0.6359720230102539,0.3357597887516022,0.0014696092111989856,0.6210029721260071,0.28249216079711914,-0.025145290419459343,0.6172742247581482,0.3234243094921112,-0.03834151104092598,0.619771420955658,0.3685173988342285,-0.038556549698114395,0.6660696268081665,0.33364060521125793,-0.009432702325284481,0.6542006731033325,0.30491963028907776,-0.03499733656644821,0.6483516693115234,0.36120808124542236,-0.03607237711548805,0.6471379995346069,0.4064730405807495,-0.02709401398897171,0.6963232159614563,0.340654581785202,-0.02118780091404915,0.6820633411407471,0.3202805817127228,-0.03380665183067322,0.676050066947937,0.35767629742622375,-0.027674095705151558,0.6756443977355957,0.3881319761276245,-0.01758522540330887
N,0.678948163986206,0.47239238023757935,-2.953528621674195e-07,0.6287409663200378,0.44132328033447266,-0.00975380465388298,0.6063767671585083,0.3863579332828522,-0.016503101214766502,0.6246262192726135,0.33676567673683167,-0.026499580591917038,0.6472895741462708,0.3003576993942261,-0.03499790281057358,0.6095563173294067,0.34141695499420166,0.00530237564817071,0.5957797765731812,0.2982444167137146,-0.021720144897699356,0.596167266368866,0.3322775363922119,-0.04053201153874397,0.5996786952018738,0.37207043170928955,-0.04774119704961777,0.6370948553085327,0.32888633012771606,-0.0009309398592449725,0.6211547255516052,0.2803756892681122,-0.028844675049185753,0.6174264550209045,0.3239920437335968,-0.04184943810105324,0.6207413673400879,0.3692515194416046,-0.041585300117731094,0.6672613024711609,0.327594518661499,-0.01123950257897377,0.6556594371795654,0.3056715726852417,-0.037937868386507034,0.649273157119751,0.3638758063316345,-0.03884704038500786,0.6480811834335327,0.40850821137428284,-0.029473286122083664,0.6970332860946655,0.3359718918800354,-0.022651800885796547,0.6827357411384583,0.32074686884880066,-0.03613974153995514,0.6766601204872131,0.3586127758026123,-0.030237503349781036,0.6765438914299011,0.387518048286438,-0.020035075023770332
N,0.6796196103096008,0.47303301095962524,-2.9425899583657156e-07,0.6301155686378479,0.4416334331035614,-0.009411492384970188,0.6083688735961914,0.3867827355861664,-0.015874290838837624,0.6261603236198425,0.3367735743522644,-0.02571083977818489,0.6477438807487488,0.29913613200187683,-0.03405441343784332,0.6108988523483276,0.342417448759079,0.007177905645221472,0.5983547568321228,0.2976296842098236,-0.019558921456336975,0.5977481007575989,0.3312833607196808,-0.03830417990684509,0.6001560688018799,0.3708505928516388,-0.045490022748708725,0.6383140087127686,0.3302476406097412,0.0009059439180418849,0.6229938864707947,0.27965500950813293,-0.026831239461898804,0.6182050108909607,0.32295894622802734,-0.0401008315384388,0.6205703020095825,0.3675146996974945,-0.03999584913253784,0.6683428883552551,0.32929718494415283,-0.009488425217568874,0.6564727425575256,0.3050098717212677,-0.03614358976483345,0.6494330763816833,0.3627394139766693,-0.03725133463740349,0.6479492783546448,0.40647944808006287,-0.027978939935564995,0.6979186534881592,0.33828550577163696,-0.020922565832734108,0.6835678219795227,0.32158398628234863,-0.034333307296037674,0.677079975605011,0.35891589522361755,-0.028564825654029846,0.6767562031745911,0.3868935704231262,-0.01848570443689823
N,0.6782207489013672,0.47135108709335327,-2.957854974283691e-07,0.629703938961029,0.44082698225975037,-0.010104602202773094,0.6083411574363708,0.3865008056163788,-0.016935210675001144,0.6256646513938904,0.3364141881465912,-0.026708660647273064,0.6474272012710571,0.29923248291015625,-0.03496192768216133,0.6108937859535217,0.3458588719367981,0.004000983200967312,0.5985768437385559,0.2986394762992859,-0.02215898595750332,0.5980128049850464,0.3323163092136383,-0.03990331292152405,0.6003008484840393,0.37168246507644653,-0.04650743678212166,0.6372469067573547,0.3333643972873688,-0.0015808424213901162,0.6221169233322144,0.28100186586380005,-0.028874147683382034,0.6178020238876343,0.32387420535087585,-0.04092797264456749,0.6199783682823181,0.369075208902359,-0.04014970362186432,0.6661710143089294,0.3312884569168091,-0.011020253412425518,0.6541558504104614,0.30442875623703003,-0.03710683062672615,0.6491014361381531,0.36200055480003357,-0.036904603242874146,0.6490917205810547,0.40671104192733765,-0.026965612545609474,0.6949812769889832,0.3388233184814453,-0.021568726748228073,0.6816428899765015,0.32140228152275085,-0.03527766466140747,0.6756139993667603,0.36072972416877747,-0.02920214831829071,0.6753189563751221,0.3913484811782837,-0.018925020471215248
N,0.6777160167694092,0.4733580946922302,-3.011176659128978e-07,0.6281744837760925,0.44098398089408875,-0.009104963392019272,0.6068326234817505,0.38693276047706604,-0.0154481902718544,0.6242435574531555,0.3368375301361084,-0.025230303406715393,0.6451985239982605,0.2992318272590637,-0.03355180844664574,0.6091662645339966,0.345488578081131,0.007338356226682663,0.5961141586303711,0.29852938652038574,-0.018847573548555374,0.5957130789756775,0.3333764374256134,-0.03732049837708473,0.5987135767936707,0.37439408898353577,-0.04451001062989235,0.6354308724403381,0.33313998579978943,0.0010095948819071054,0.6200531721115112,0.281570166349411,-0.026216188445687294,0.6157244443893433,0.3246915936470032,-0.039337221533060074,0.6181036829948425,0.37032556533813477,-0.039473991841077805,0.6645228862762451,0.33140134811401367,-0.009399574249982834,0.6522220373153687,0.30469417572021484,-0.03545873612165451,0.6458539366722107,0.3622681796550751,-0.03642928600311279,0.6448107957839966,0.407530814409256,-0.027504418045282364,0.6936460733413696,0.339387983083725,-0.02087918110191822,0.6793230175971985,0.3225404620170593,-0.03472806513309479,0.6726570129394531,0.3623746335506439,-0.02929694764316082,0.6719908714294434,0.39344149827957153,-0.01963932067155838
N,0.6784261465072632,0.47573813796043396,-3.0358268077179673e-07,0.6275824308395386,0.44555431604385376,-0.009136304259300232,0.6046384572982788,0.3917512595653534,-0.016018690541386604,0.6220019459724426,0.339054673910141,-0.026072168722748756,0.6440895199775696,0.2992470860481262,-0.03471708297729492,0.6059688329696655,0.3515107333660126,0.00390457920730114,0.5906251668930054,0.3034486770629883,-0.022815167903900146,0.591174304485321,0.3368162512779236,-0.04086698591709137,0.595346212387085,0.3760455548763275,-0.04765690863132477,0.6327153444290161,0.33873817324638367,-0.002767142141237855,0.6151942014694214,0.28457385301589966,-0.03093664161860943,0.6131007075309753,0.32712680101394653,-0.043350983411073685,0.6174808144569397,0.37216389179229736,-0.04269362986087799,0.6624950766563416,0.3358347415924072,-0.013183127157390118,0.6504256129264832,0.30651241540908813,-0.04004768654704094,0.6481276154518127,0.3644680976867676,-0.03931776434183121,0.6498665809631348,0.4089503884315491,-0.028847312554717064,0.6930971741676331,0.34221041202545166,-0.02460629865527153,0.6783999800682068,0.32040566205978394,-0.038709864020347595,0.674457848072052,0.3611340820789337,-0.03169047087430954,0.6757954359054565,0.3931196928024292,-0.02065715752542019
N,0.6712945699691772,0.48200851678848267,-3.073170091738575e-07,0.6199973821640015,0.45172572135925293,-0.007071361411362886,0.5959806442260742,0.39926499128341675,-0.013614613562822342,0.6127035021781921,0.34895211458206177,-0.023859737440943718,0.6346269845962524,0.31029820442199707,-0.03289634734392166,0.5995075702667236,0.35974109172821045,0.006199082359671593,0.5833690166473389,0.3141683340072632,-0.019624484702944756,0.5839130878448486,0.34677037596702576,-0.037465475499629974,0.588510274887085,0.38493379950523376,-0.04436423256993294,0.6253766417503357,0.347493439912796,-0.0013105684192851186,0.6064496040344238,0.29452621936798096,-0.028978629037737846,0.6046704649925232,0.335513174533844,-0.04147718846797943,0.6085997819900513,0.3798768222332001,-0.04103458300232887,0.6544866561889648,0.34392648935317993,-0.012365149334073067,0.6404760479927063,0.3136219084262848,-0.03873605281114578,0.6391541361808777,0.37033921480178833,-0.038038741797208786,0.6400603652000427,0.4150434136390686,-0.027710085734725,0.6850146055221558,0.3490428328514099,-0.0242473054677248,0.6701697707176208,0.3247973918914795,-0.03782963007688522,0.6668913960456848,0.36624011397361755,-0.030482305213809013,0.6673380732536316,0.4005454182624817,-0.01937217079102993
N,0.6716973781585693,0.4799184799194336,-2.8934914553246927e-07,0.6216745972633362,0.45006686449050903,-0.006103329360485077,0.5990310907363892,0.39939987659454346,-0.012623758055269718,0.6162787079811096,0.3500122129917145,-0.022979361936450005,0.6368261575698853,0.3113900125026703,-0.032335348427295685,0.5998287796974182,0.35957270860671997,0.0067928326316177845,0.5833410620689392,0.31891945004463196,-0.019376240670681,0.5849261283874512,0.34921544790267944,-0.038081176578998566,0.5906864404678345,0.38481155037879944,-0.04570767283439636,0.6259997487068176,0.3474157154560089,-0.0015087795909494162,0.6072944402694702,0.29778751730918884,-0.029670685529708862,0.6061906814575195,0.33749690651893616,-0.04302771016955376,0.610559344291687,0.3802812397480011,-0.043264906853437424,0.6554964184761047,0.343900591135025,-0.01325652003288269,0.6424385905265808,0.31954526901245117,-0.03949785232543945,0.6409212350845337,0.3761669099330902,-0.039097871631383896,0.640856146812439,0.4190257489681244,-0.029200077056884766,0.6862166523933411,0.3486210107803345,-0.025780871510505676,0.6699837446212769,0.3296660780906677,-0.038226112723350525,0.667606770992279,0.37019068002700806,-0.030303841456770897,0.6684841513633728,0.4013635516166687,-0.01916739158332348
N,0.6731844544410706,0.47902899980545044,-2.8601218104995496e-07,0.6237198114395142,0.4488810896873474,-0.006915490608662367,0.6014604568481445,0.3986329436302185,-0.013640116900205612,0.6186731457710266,0.3496852517127991,-0.024083975702524185,0.6395130157470703,0.3112277388572693,-0.03340901806950569,0.6024300456047058,0.35888341069221497,0.0066248285584151745,0.5864288210868835,0.31810086965560913,-0.019915567710995674,0.5882349610328674,0.3485141098499298,-0.03877781331539154,0.5938069820404053,0.3842201232910156,-0.04637599363923073,0.6286662817001343,0.34688350558280945,-0.0013300739228725433,0.6104260683059692,0.29684799909591675,-0.030034635215997696,0.6089715361595154,0.3365704417228699,-0.04364849627017975,0.612972617149353,0.3796862065792084,-0.04378272593021393,0.658225417137146,0.3435497581958771,-0.01286302413791418,0.6448951959609985,0.31929147243499756,-0.0397135391831398,0.6431728601455688,0.3755229115486145,-0.039660558104515076,0.6433066725730896,0.41821449995040894,-0.02964019775390625,0.6888144612312317,0.34839773178100586,-0.02522503025829792,0.6724824905395508,0.3297180235385895,-0.037984661757946014,0.6696990132331848,0.3694972097873688,-0.030394744127988815,0.6707352995872498,0.40008944272994995,-0.019284475594758987
N,0.6765190958976746,0.47983434796333313,-2.8908598892485315e-07,0.6270695924758911,0.44891101121902466,-0.006353669334203005,0.604505181312561,0.399161159992218,-0.012722312472760677,0.6207878589630127,0.3504907488822937,-0.022917266935110092,0.6413963437080383,0.3123414218425751,-0.0319717712700367,0.6058666110038757,0.3603717088699341,0.007494399789720774,0.5894017219543457,0.31890442967414856,-0.018149591982364655,0.5908525586128235,0.34880098700523376,-0.03641616553068161,0.5963764190673828,0.3842204809188843,-0.04374018311500549,0.6320914626121521,0.3474557101726532,-0.00038382026832550764,0.6126660108566284,0.297287255525589,-0.028148401528596878,0.6108121871948242,0.33640649914741516,-0.04154042899608612,0.6148592829704285,0.37979748845100403,-0.04169023036956787,0.6615761518478394,0.34318622946739197,-0.011767774820327759,0.6464410424232483,0.3194746971130371,-0.0377383716404438,0.6439559459686279,0.37465354800224304,-0.038137003779411316,0.6439892053604126,0.4177244007587433,-0.02860630862414837,0.6921342611312866,0.3472575843334198,-0.023924807086586952,0.6739985346794128,0.3298308849334717,-0.036010999232530594,0.6702916026115417,0.3688194751739502,-0.02881389670073986,0.6711162328720093,0.3999985158443451,-0.01814793422818184
N,0.6625533699989319,0.48707252740859985,-3.0943846240916173e-07,0.6125797629356384,0.45708540081977844,-0.006326775066554546,0.5890141129493713,0.40780559182167053,-0.013276960700750351,0.604785680770874,0.3577621579170227,-0.02422449365258217,0.6255039572715759,0.31709253787994385,-0.03403036296367645,0.5902628898620605,0.36533430218696594,0.00749242166057229,0.5717755556106567,0.325391560792923,-0.01909700036048889,0.5737906098365784,0.35551100969314575,-0.038301896303892136,0.5796683430671692,0.39156585931777954,-0.04623525217175484,0.6165885329246521,0.35249364376068115,-0.0009304173290729523,0.5957309007644653,0.3055199980735779,-0.02944549359381199,0.5958355069160461,0.3461154103279114,-0.04327455163002014,0.6009199619293213,0.3906252682209015,-0.043873295187950134,0.6466805934906006,0.34753209352493286,-0.013004325330257416,0.6310665607452393,0.3277952969074249,-0.0398847870528698,0.6300160884857178,0.38637277483940125,-0.04014104604721069,0.6300088763237,0.4319111704826355,-0.030628027394413948,0.6788954734802246,0.35017120838165283,-0.025905191898345947,0.6609958410263062,0.3338059186935425,-0.03904290869832039,0.6577381491661072,0.37624555826187134,-0.03169465810060501,0.6574317812919617,0.41022154688835144,-0.020932434126734734
